node;pid;tid;core_id;sample_count;
nico-ThinkPad-T490;147320;147320;1;2447;
nico-ThinkPad-T490;147320;147320;2;2255;
nico-ThinkPad-T490;147320;147320;3;288;
nico-ThinkPad-T490;147320;147320;4;2276;
nico-ThinkPad-T490;147320;147320;5;332;
nico-ThinkPad-T490;147320;147320;6;1554;
nico-ThinkPad-T490;147320;147320;7;1262;
nico-ThinkPad-T490;147320;147320;8;2507;
