block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
425;cg.C;cg.cpp:606-606;70.959266662598;47.41499710083;;;;;;;;;;;;;;;;
426;cg.C;cg.cpp:602-604;19.477695465088;13.015000343323;;;;;;;;;;;;;;;;
452;cg.C;cg.cpp:688-688;3.150253534317;2.1050000190735;;;;;;;;;;;;;;;;
751;cg.C;cg.cpp:848-848,stl_algo.h:1880-1880;0.86800330877304;0.58000004291534;;;;;;;;;;;;;;;;
747;cg.C;cg.cpp:848-848,stl_algo.h:1877-1877;0.74827867746353;0.49999997019768;;;;;;;;;;;;;;;;
756;cg.C;move.h:197-199,stl_iterator.h:1111-1112;0.62107133865356;0.41499999165535;;;;;;;;;;;;;;;;
422;cg.C;cg.cpp:608-608;0.56120902299881;0.375;;;;;;;;;;;;;;;;
453;cg.C;cg.cpp:684-686;0.27686312794685;0.18500000238419;;;;;;;;;;;;;;;;
750;cg.C;stl_iterator.h:1125-1125;0.21700082719326;0.14500001072884;;;;;;;;;;;;;;;;
752;cg.C;stl_algo.h:1880-1880;0.20203524827957;0.13500000536442;;;;;;;;;;;;;;;;
180;cg.C;stl_algo.h:1805-1805,stl_algo.h:1839-1839;0.19455245137215;0.12999999523163;;;;;;;;;;;;;;;;
487;cg.C;cg.cpp:638-639,cg.cpp:647-647;0.18706966936588;0.12499999254942;;;;;;;;;;;;;;;;
748;cg.C;stl_algo.h:1877-1877;0.1496557444334;0.1000000089407;;;;;;;;;;;;;;;;
856;cg.C;cg.cpp:885-885,new_allocator.h:191-191,stl_vector.h:1288-1288;0.14217296242714;0.094999998807907;;;;;;;;;;;;;;;;
424;cg.C;cg.cpp:601-601;0.14217296242714;0.094999998807907;;;;;;;;;;;;;;;;
177;cg.C;cg.cpp:848-848,stl_algo.h:1799-1799;0.13469016551971;0.089999996125698;;;;;;;;;;;;;;;;
852;cg.C;cg.cpp:893-895,stl_vector.h:1283-1283;0.12720738351345;0.08500000089407;;;;;;;;;;;;;;;;
763;cg.C;stl_algo.h:1882-1882;0.12720738351345;0.08500000089407;;;;;;;;;;;;;;;;
248;cg.C;cg.cpp:951-955,stl_vector.h:1129-1129;0.12720738351345;0.08500000089407;;;;;;;;;;;;;;;;
969;cg.C;c_randdp.cpp:80-80,c_randdp.cpp:88-90,c_randdp.cpp:99-110;0.11972459405661;0.079999998211861;;;;;;;;;;;;;;;;
181;cg.C;stl_algo.h:1801-1801;0.1047590225935;0.070000007748604;;;;;;;;;;;;;;;;
753;cg.C;stl_algo.h:1880-1880;0.08979344367981;0.059999998658895;;;;;;;;;;;;;;;;
217;cg.C;cg.cpp:931-932;0.08979344367981;0.059999998658895;;;;;;;;;;;;;;;;
449;cg.C;cg.cpp:690-690;0.074827872216702;0.050000004470348;;;;;;;;;;;;;;;;
749;cg.C;stl_algo.h:1877-1877;0.074827872216702;0.050000004470348;;;;;;;;;;;;;;;;
754;cg.C;stl_algo.h:1882-1882;0.074827872216702;0.050000004470348;;;;;;;;;;;;;;;;
421;cg.C;cg.cpp:596-598;0.067345082759857;0.044999998062849;;;;;;;;;;;;;;;;
176;cg.C;stl_iterator.h:1126-1126,stl_algo.h:1796-1796;0.059862297028303;0.03999999910593;;;;;;;;;;;;;;;;
423;cg.C;cg.cpp:598-598;0.052379511296749;0.035000003874302;;;;;;;;;;;;;;;;
498;cg.C;cg.cpp:664-664;0.052379511296749;0.035000003874302;;;;;;;;;;;;;;;;
431;cg.C;cg.cpp:619-619;0.052379511296749;0.035000003874302;;;;;;;;;;;;;;;;
29;cg.C;cg.cpp:977-977;0.037413936108351;0.025000002235174;;;;;;;;;;;;;;;;
191;cg.C;cg.cpp:919-919;0.037413936108351;0.025000002235174;;;;;;;;;;;;;;;;
192;cg.C;cg.cpp:920-920;0.037413936108351;0.025000002235174;;;;;;;;;;;;;;;;
755;cg.C;stl_algo.h:1932-1932;0.029931148514152;0.019999999552965;;;;;;;;;;;;;;;;
746;cg.C;cg.cpp:848-848;0.029931148514152;0.019999999552965;;;;;;;;;;;;;;;;
31;cg.C;cg.cpp:713-713,cg.cpp:985-986;0.022448360919952;0.014999999664724;;;;;;;;;;;;;;;;
188;cg.C;new_allocator.h:191-191,stl_vector.h:1288-1288;0.022448360919952;0.014999999664724;;;;;;;;;;;;;;;;
182;cg.C;stl_algo.h:1799-1799;0.022448360919952;0.014999999664724;;;;;;;;;;;;;;;;
732;cg.C;stl_iterator.h:1337-1337,stl_algo.h:1918-1922;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
733;cg.C;stl_algo.h:1935-1935;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
736;cg.C;cg.cpp:848-848,stl_iterator.h:1148-1148,stl_algo.h:1896-1896,stl_algo.h:1929-1929;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
769;cg.C;cg.cpp:849-849;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
851;cg.C;cg.cpp:886-888;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
527;cg.C;cg.cpp:280-281;0.014965574257076;0.0099999997764826;;;;;;;;;;;;;;;;
34;cg.C;cg.cpp:995-995;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
782;cg.C;stl_algo.h:99-99;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
55;cg.C;cg.cpp:995-995;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
766;cg.C;stl_algo.h:1924-1924;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
741;cg.C;stl_algo.h:90-90;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
744;cg.C;move.h:197-199;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
743;cg.C;cg.cpp:848-848;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
451;cg.C;cg.cpp:683-683;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
179;cg.C;stl_algo.h:1799-1799;0.0074827871285379;0.0049999998882413;;;;;;;;;;;;;;;;
