ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 37;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;27.349998474121;33.132965087891;80.654731750488;1.00;2.43;4.00;1.00;1;0.00;25.00;3.00;3.00;1.23;0.75;3.00
Loop 32;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;1.1049998998642;1.3143404722214;3.1994655132294;1.00;2.43;4.00;1.00;1;0.00;25.00;3.00;3.00;1.23;0.75;3.00
Loop 22;cg.C;;main;Innermost;6.4100003242493;1.3031589984894;3.1722466945648;1.50;1.29;7.58;1.50;2;0.00;15.00;1.50;1.00;1.17;0.20;1.00
Loop 21;cg.C;;main;Innermost;1.6699999570847;0.33951249718666;0.82646661996841;1.00;1.00;7.20;1.13;1;0.00;15.63;2.25;2.25;2.25;0.31;2.00
Loop 34;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.18500000238419;0.16772326827049;0.4082844555378;1.00;1.58;2.43;1.00;1;78.57;44.64;6.00;6.00;3.79;2.47;6.00
Loop 19;cg.C;;main;InBetween;0.7600000500679;0.15450870990753;0.3761166036129;3.24;1.87;10.26;3.67;18;12.50;20.96;9.17;2.83;4.91;0.89;2.50
Loop 33;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.1000000089407;0.10266697406769;0.2499195933342;1.00;1.17;2.00;1.17;1;100.00;50.00;1.17;1.17;1.00;0.58;1.00
Loop 35;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.064999997615814;0.060990277677774;0.14846707880497;1.00;1.89;3.00;1.00;1;50.00;37.50;6.00;6.00;3.17;2.00;6.00
Loop 36;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);InBetween;0.040000002831221;0.036594163626432;0.089080236852169;1.42;1.00;5.67;1.42;2;20.00;22.50;1.42;1.00;1.42;0.25;1.00
Loop 52;cg.C;;main._omp_fn.0;Innermost;0.015000000596046;0.013214560225606;0.032167866826057;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 40;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Single;0.015000000596046;0.012198056094348;0.029693415388465;1.00;1.00;2.00;4.00;1;100.00;50.00;4.00;4.00;4.00;2.00;1.00
Loop 10;cg.C;;main;Innermost;0.045000001788139;0.0091485409066081;0.022270059213042;2.04;1.68;6.67;4.15;1;11.62;21.99;110.00;54.00;65.67;16.50;26.50
Loop 17;cg.C;;main;Innermost;0.040000002831221;0.0081320367753506;0.019795609638095;1.00;1.71;13.71;2.00;1;0.00;12.50;2.00;2.00;1.17;0.15;1.00
Loop 8;cg.C;;main;Innermost;0.035000000149012;0.0071155317127705;0.017321158200502;1.00;1.00;2.00;3.00;1;100.00;50.00;3.00;3.00;3.00;1.50;1.00
Loop 30;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Single;0.0099999997764826;0.0040660183876753;0.0098978048190475;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 20;cg.C;;main;InBetween;0.0050000003539026;0.0010165045969188;0.0024744512047619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 38;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Single;0.0050000003539026;0.0010165045969188;0.0024744512047619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 28;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Outermost;0.0049999998882413;0.0010165045969188;0.0024744512047619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 26;cg.C;;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.0050000003539026;0.0010165045969188;0.0024744512047619;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
