node;pid;tid;core_id;sample_count;
nico-ThinkPad-T490;146255;146255;3;3794;
nico-ThinkPad-T490;146255;146255;4;1719;
nico-ThinkPad-T490;146255;146255;7;2335;
nico-ThinkPad-T490;146255;146255;8;3699;
