key;label;is_mpi;is_omp;
platy-MS-7C02_10392;10392;false;false;
platy-MS-7C02_10392_10392;10392;false;false;
platy-MS-7C02_10392_10405;10405;false;false;
platy-MS-7C02_10392_10406;10406;false;false;
