Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;0;48.105010986328;137014;136875014720;0;0;2641;0;0;0;454917;144055029760;2689;28811.005952;7139999872;48.317905426025;0;0;40000000;0;
cycles;platy-MS-7C02;_ALL;_ALL;0;0;48.105010986328;137014;136875014720;0;0;2641;0;0;0;454917;144055029760;2689;28811.005952;7139999872;48.317905426025;0;0;40000000;0;
cycles;platy-MS-7C02;10392;_ALL;0;0;48.105010986328;137014;136875014720;0;0;2641;0;0;0;454917;144055029760;2689;28811.005952;7139999872;48.317905426025;0;0;40000000;0;
cycles;platy-MS-7C02;10392;10392;48.290019989014;0;47.86502456665;137014;47475007360;0;0;2641;0;0;25.525255203247;454917;47865024512;2689;9573.0049024;350000000;48.317905426025;0;0;40000000;0;
cycles;platy-MS-7C02;10392;10405;48.154792785645;0;48.105010986328;287262;44600007808;0;0;2641;0;0;47.834350585938;454923;48105009152;2689;9621.0018304;3505000192;48.167659759521;0;0;0;0;
cycles;platy-MS-7C02;10392;10406;48.151008605957;0;48.084995269775;287310;44799999552;0;0;2641;0;0;47.610935211182;454918;48084996096;2689;9616.9992192;3284999680;48.167610168457;0;0;0;0;
