block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
371;cg.C;cg.cpp:579-580;86.969367980957;28.064998626709;;;;;;;;;;;;;;;;
397;cg.C;cg.cpp:652-653;3.5481889247894;1.1449998617172;;;;;;;;;;;;;;;;
376;cg.C;cg.cpp:579-580;0.89866799116135;0.28999999165535;;;;;;;;;;;;;;;;
432;cg.C;cg.cpp:612-613,cg.cpp:621-621;0.49581682682037;0.15999999642372;;;;;;;;;;;;;;;;
372;cg.C;cg.cpp:579-579;0.48032256960869;0.15500001609325;;;;;;;;;;;;;;;;
375;cg.C;cg.cpp:579-580;0.41834545135498;0.13499999046326;;;;;;;;;;;;;;;;
459;cg.C;cg.cpp:638-638;0.15494276583195;0.050000000745058;;;;;;;;;;;;;;;;
377;cg.C;cg.cpp:579-580;0.12395420670509;0.03999999910593;;;;;;;;;;;;;;;;
444;cg.C;cg.cpp:593-593;0.12395420670509;0.03999999910593;;;;;;;;;;;;;;;;
373;cg.C;cg.cpp:582-582;0.09296565502882;0.029999999329448;;;;;;;;;;;;;;;;
378;cg.C;cg.cpp:580-580;0.09296565502882;0.029999999329448;;;;;;;;;;;;;;;;
309;cg.C;cg.cpp:531-534;0.061977103352547;0.019999999552965;;;;;;;;;;;;;;;;
402;cg.C;cg.cpp:652-653;0.04648282751441;0.014999999664724;;;;;;;;;;;;;;;;
370;cg.C;cg.cpp:579-579;0.030988551676273;0.0099999997764826;;;;;;;;;;;;;;;;
482;cg.C;cg.cpp:278-279;0.030988551676273;0.0099999997764826;;;;;;;;;;;;;;;;
368;cg.C;cg.cpp:579-579;0.015494275838137;0.0049999998882413;;;;;;;;;;;;;;;;
