key;label;is_mpi;is_omp;
platy-MS-7C02_26522;26522;false;false;
platy-MS-7C02_26522_26522;26522;false;false;
platy-MS-7C02_26522_26535;26535;false;false;
platy-MS-7C02_26522_26536;26536;false;false;
platy-MS-7C02_26522_26537;26537;false;false;
platy-MS-7C02_26522_26538;26538;false;false;
platy-MS-7C02_26522_26539;26539;false;false;
