group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;LS;VFNMADD213PD,VMOVUPD,;0,0,;0x3f16,0x3f1c,;Success;32;Success;64;32;32;32;32;1;
1;L;VMOVUPD,;0,;0x3f00,;Success;32;Success;32;32;0;32;32;1;
2;LS;VFMADD213PD,VMOVUPD,;0,0,;0x3f06,0x3f0c,;Success;32;Success;64;32;32;32;32;1;
1;L;VMOVUPD,;0,;0x3f11,;Success;32;Success;32;32;0;32;32;1;
