loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
36;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:601-606;Innermost;90.252784729004;28.565002441406;;;;;;90.252784729004;28.565002441406;;;;;;;;;;;;;;;;
31;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:683-688;Innermost;3.617693901062;1.1449998617172;;;;;;3.617693901062;1.1449998617172;;;;;;;;;;;;;;;;
61;cg.C;sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double) [clone ._omp_fn.1];18;cg.cpp:885-895,new_allocator.h:191-191,stl_vector.h:1283-1292;Innermost;1.0268564224243;0.32499998807907;;;;;;1.0268564224243;0.32499998807907;;;;;;;;;;;;;;;;
33;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:638-639,cg.cpp:647-647;Innermost;0.60031604766846;0.18999999761581;;;;;;0.60031604766846;0.18999999761581;;;;;;;;;;;;;;;;
35;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:596-598,cg.cpp:606-608;InBetween;90.742515563965;28.720001220703;;;;;;0.48973152041435;0.15499998629093;;;;;;;;;;;;;;;;
32;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:664-664;Innermost;0.26856243610382;0.084999993443489;;;;;;0.26856243610382;0.084999993443489;;;;;;;;;;;;;;;;
34;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:619-619;Innermost;0.12638232111931;0.03999999910593;;;;;;0.12638232111931;0.03999999910593;;;;;;;;;;;;;;;;
39;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:548-551;Single;0.047393374145031;0.014999999664724;;;;;;0.047393374145031;0.014999999664724;;;;;;;;;;;;;;;;
51;cg.C;main._omp_fn.0;12;cg.cpp:280-281;Innermost;0.031595580279827;0.0099999997764826;;;;;;0.031595580279827;0.0099999997764826;;;;;;;;;;;;;;;;
30;cg.C;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);10;cg.cpp:678-680,cg.cpp:688-690;InBetween;3.6492893695831;1.1549999713898;;;;;;0.031595580279827;0.0099999997764826;;;;;;;;;;;;;;;;
62;cg.C;sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double) [clone ._omp_fn.1];18;cg.cpp:881-885,cg.cpp:888-888;InBetween;1.0426541566849;0.3299999833107;;;;;;0.015797790139914;0.0049999998882413;;;;;;;;;;;;;;;;
