key;label;is_mpi;is_omp;
platy-MS-7C02_21899;21899;false;false;
platy-MS-7C02_21899_21899;21899;false;false;
platy-MS-7C02_21899_21912;21912;false;false;
platy-MS-7C02_21899_21913;21913;false;false;
platy-MS-7C02_21899_21914;21914;false;false;
platy-MS-7C02_21899_21915;21915;false;false;
platy-MS-7C02_21899_21916;21916;false;false;
