Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;0;121.07483673096;571061;121019926592;0;0;8186;0;0;0;200382;121074835456;8308;24214.9670912;0;121.6293182373;0;0;55000000;0;
cycles;platy-MS-7C02;_ALL;_ALL;0;0;121.07483673096;571061;121019926592;0;0;8186;0;0;0;200382;121074835456;8308;24214.9670912;0;121.6293182373;0;0;55000000;0;
cycles;platy-MS-7C02;21761;_ALL;0;0;121.07483673096;571061;121019926592;0;0;8186;0;0;0;200382;121074835456;8308;24214.9670912;0;121.6293182373;0;0;55000000;0;
cycles;platy-MS-7C02;21761;21761;121.60276794434;0;121.07483673096;571061;121019926592;0;0;8186;0;0;79.556976318359;200382;121074835456;8308;24214.9670912;0;121.6293182373;0;0;55000000;0;
