Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;0;124.83489990234;72495;124799981248;0;0;233;0;0;0;497136;124834897920;358;24966.979584;0;125.42464447021;0;0;35000000;0;
cycles;platy-MS-7C02;_ALL;_ALL;0;0;124.83489990234;72495;124799981248;0;0;233;0;0;0;497136;124834897920;358;24966.979584;0;125.42464447021;0;0;35000000;0;
cycles;platy-MS-7C02;5592;_ALL;0;0;124.83489990234;72495;124799981248;0;0;233;0;0;0;497136;124834897920;358;24966.979584;0;125.42464447021;0;0;35000000;0;
cycles;platy-MS-7C02;5592;5592;125.3995513916;0;124.83489990234;72495;124799981248;0;0;233;0;0;46.864543914795;497136;124834897920;358;24966.979584;0;125.42464447021;0;0;35000000;0;
