ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 12;cg.C;stl_iterator.h:1126-1126,stl_algo.h:1796-1796,stl_algo.h:1805-1805,stl_algo.h:1839-1839;main;InBetween;0.21000000834465;0.035354822874069;0.10137581080198;1.21;1.00;5.19;NA;4;0.00;20.71;2.42;2.00;2.42;0.47;NA
Loop 44;cg.C;cg.cpp:616-616;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.050000004470348;0.023569880053401;0.067583873867989;1.00;1.00;1.00;1.00;1;100.00;100.00;24.00;24.00;24.00;24.00;24.00
Loop 13;cg.C;cg.cpp:843-843,stl_algo.h:1799-1801;main;Innermost;0.14000001549721;0.023569880053401;0.067583873867989;1.42;1.00;2.83;1.42;2;50.00;32.81;1.42;1.00;1.42;0.50;1.00
Loop 1;cg.C;cg.cpp:708-708,cg.cpp:971-971,cg.cpp:980-981,cg.cpp:989-990,cg.cpp:996-998,c_randdp.cpp:99-109;main;Innermost;0.10500000417233;0.017677411437035;0.050687905400991;1.02;1.62;5.73;1.05;15;0.00;18.75;15.75;15.50;9.75;2.75;15.00
Loop 6;cg.C;cg.cpp:946-950,stl_vector.h:1129-1129;main;Single;0.1000000089407;0.016835629940033;0.048274196684361;2.00;1.29;8.00;12.00;1;0.00;18.75;12.00;6.00;9.33;1.50;1.00
Loop 11;cg.C;cg.cpp:913-917,new_allocator.h:191-191,stl_vector.h:993-993,stl_vector.h:1283-1292;main;Innermost;0.08500000834465;0.014310284517705;0.041033066809177;3.11;1.40;5.14;3.11;2401;13.33;25.83;28.00;9.00;20.00;5.44;9.00
Loop 24;cg.C;cg.cpp:843-844,move.h:197-199,stl_iterator.h:1148-1148,stl_iterator.h:1337-1337,stl_algo.h:88-92,stl_algo.h:97-99,stl_algo.h:1896-1896,stl_algo.h:1922-1924,stl_algo.h:1929-1929,stl_algo.h:1932-1932;void std::__introsort_loop<__gnu_cxx::__normal_iterator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet*, std::vector<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet, std::allocator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::TripletLess> >(__gnu_cxx::__normal_iterator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet*, std::vector<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet, std::allocator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet> > >, __gnu_cxx::__normal_iterator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet*, std::vector<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet, std::allocator<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::Triplet> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double)::TripletLess>) [clone .isra.0];Outermost;0.08500000834465;0.014310284517705;0.041033066809177;2.04;1.00;5.04;3.77;320;23.53;27.45;24.50;12.00;24.50;4.86;6.50
Loop 61;cg.C;cg.cpp:280-281;main._omp_fn.0;Innermost;0.010000000707805;0.010101377032697;0.028964517638087;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 10;cg.C;cg.cpp:926-927;main;Innermost;0.060000002384186;0.010101377032697;0.028964517638087;1.00;1.00;8.00;8.00;1;0.00;12.50;8.00;8.00;8.00;1.00;1.00
Loop 49;cg.C;cg.cpp:547-550;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Single;0.014999998733401;0.0084178149700165;0.02413709834218;1.00;1.00;1.00;32.00;1;100.00;100.00;32.00;32.00;32.00;32.00;1.00
Loop 39;cg.C;cg.cpp:559-559,cg.cpp:565-565,cg.cpp:580-582,cg.cpp:588-589,cg.cpp:592-592,cg.cpp:600-600,cg.cpp:605-605,cg.cpp:614-616,cg.cpp:624-624,cg.cpp:633-636,cg.cpp:644-644,cg.cpp:652-652,cg.cpp:659-661,cg.cpp:680-680,cg.cpp:700-700;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);InBetween;0.0049999998882413;0.00084178149700165;0.0024137098807842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 36;cg.C;cg.cpp:695-696;conj_grad(int*, int*, double*, double*, double*, double*, double*, double*, double*);Innermost;0.0050000003539026;0.00084178149700165;0.0024137098807842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Loop 30;cg.C;cg.cpp:876-880,cg.cpp:883-883;sparse(double*, int*, int*, int, int, int, int*, int (*) [16], double (*) [16], int, int, int*, double, double) [clone ._omp_fn.1];InBetween;0.0049999998882413;0.00084178149700165;0.0024137098807842;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
