ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 37;cg.B;;main;Innermost;55.519996643066;55.520000457764;85.937576293945;1.00;2.11;4.00;1.00;1;0.00;25.00;16.00;16.00;7.60;4.00;16.00
Loop 32;cg.B;;main;Innermost;2.1749992370605;2.1749992370605;3.3666095733643;1.00;2.11;4.00;1.00;1;0.00;25.00;16.00;16.00;7.60;4.00;16.00
Loop 128;cg.B;;main;Innermost;1.4899998903275;1.4900000095367;2.3063218593597;1.44;1.00;6.12;1.63;2;0.00;15.00;1.63;1.13;1.63;0.27;1.00
Loop 127;cg.B;;main;Innermost;0.86000001430511;0.86000007390976;1.3311656713486;1.00;1.00;7.33;1.25;1;0.00;15.63;2.50;2.50;2.50;0.34;2.00
Loop 36;cg.B;;main;InBetween;0.7950000166893;0.79500007629395;1.2305543422699;1.83;2.34;6.69;3.44;10;11.76;24.26;13.75;7.50;5.86;2.06;4.00
Loop 131;cg.B;;sell_spmv_new_order(SellCSigma const&, double const*, double*);Innermost;0.68999999761581;0.69000005722046;1.0680283308029;1.22;1.41;6.12;1.83;2;0.00;20.83;2.75;2.25;1.95;0.45;1.50
Loop 125;cg.B;;main;InBetween;0.27500000596046;0.27499997615814;0.42566341161728;2.33;2.06;11.33;3.00;18;5.26;18.59;10.50;4.50;5.09;0.93;3.50
Loop 35;cg.B;;main;Innermost;0.23500001430511;0.23499998450279;0.36374872922897;1.00;1.33;1.71;1.00;1;33.33;44.44;16.00;16.00;12.00;9.33;16.00
Loop 34;cg.B;;main;Innermost;0.20499999821186;0.20500001311302;0.31731274724007;1.00;1.21;1.42;1.00;1;57.14;64.29;16.00;16.00;13.18;11.29;16.00
Loop 158;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];InBetween;0.20000000298023;0.20000001788139;0.30957341194153;1.00;1.00;7.53;2.50;1;0.00;15.00;3.75;3.75;3.75;0.50;1.50
Loop 157;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.16000001132488;0.15999999642372;0.24765872955322;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 106;cg.B;;main;Innermost;0.14500001072884;0.14499999582767;0.22444070875645;1.00;1.00;8.00;2.63;2;0.00;12.50;2.63;2.63;2.63;0.33;1.00
Loop 160;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.13000001013279;0.12999999523163;0.20122270286083;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
