ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 106;cg.B;;main;Innermost;0.11500000208616;0.11500000208616;0.19698564708233;1.00;1.00;8.00;2.63;2;0.00;12.50;2.63;2.63;2.63;0.33;1.00
Loop 157;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.10499999672174;0.10499999672174;0.17985644936562;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 33;cg.B;;main;Innermost;0.094999998807907;0.094999998807907;0.16272726655006;1.00;1.00;1.00;1.50;1;100.00;100.00;1.50;1.50;1.50;1.50;1.00
Loop 160;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.094999998807907;0.094999998807907;0.16272726655006;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
Loop 100;cg.B;;main;Innermost;0.079999998211861;0.079999998211861;0.13703349232674;1.00;1.00;8.00;1.25;1;0.00;18.75;1.25;1.25;1.25;0.16;1.00
Loop 174;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);InBetween;0.075000002980232;0.075000002980232;0.12846890091896;2.11;1.00;6.33;3.17;1;0.00;17.05;4.75;2.25;4.75;0.75;1.50
Loop 156;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Outermost;0.070000000298023;0.070000000298023;0.1199043020606;2.60;1.00;7.14;3.25;30;4.17;17.19;13.00;5.00;13.00;1.82;4.00
Loop 90;cg.B;;main;InBetween;0.055000003427267;0.054999999701977;0.094210527837276;1.00;1.00;7.20;2.00;1;0.00;18.75;2.00;2.00;2.00;0.28;1.00
Loop 172;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Outermost;0.055000003427267;0.054999999701977;0.094210527837276;2.60;1.00;6.56;3.61;24;0.00;18.36;16.25;6.25;16.25;2.48;4.50
Loop 101;cg.B;;main;InBetween;0.049999997019768;0.050000000745058;0.08564592897892;1.00;1.00;7.20;2.00;1;0.00;18.75;2.00;2.00;2.00;0.28;1.00
Loop 77;cg.B;;main;InBetween;0.049999997019768;0.050000000745058;0.08564592897892;1.00;1.00;8.00;2.38;2;0.00;12.50;2.38;2.38;2.38;0.30;1.00
Loop 62;cg.B;;main;InBetween;0.044999998062849;0.044999998062849;0.077081330120564;2.60;1.00;6.50;3.25;2;0.00;17.86;3.25;1.25;3.25;0.50;1.00
Loop 173;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Innermost;0.03999999910593;0.03999999910593;0.068516746163368;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 89;cg.B;;main;Innermost;0.035000000149012;0.035000000149012;0.059952151030302;1.00;1.00;8.00;1.25;1;0.00;18.75;1.25;1.25;1.25;0.16;1.00
Loop 65;cg.B;;main;Innermost;0.035000000149012;0.035000000149012;0.059952151030302;1.25;1.00;6.67;1.67;1;0.00;20.83;2.50;2.00;2.50;0.38;1.50
Loop 46;cg.B;;main;Innermost;0.035000000149012;0.035000000149012;0.059952151030302;2.75;1.00;5.87;22.00;1;0.00;17.38;22.00;8.00;22.00;3.75;1.00
Loop 171;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Innermost;0.035000000149012;0.035000000149012;0.059952151030302;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 85;cg.B;;main;Innermost;0.030000001192093;0.029999999329448;0.051387555897236;1.00;1.00;5.63;2.11;2;0.00;18.75;2.38;2.38;2.38;0.42;1.13
Loop 78;cg.B;;main;Innermost;0.024999998509884;0.025000000372529;0.04282296448946;1.00;1.00;8.00;1.25;1;0.00;18.75;1.25;1.25;1.25;0.16;1.00
Loop 63;cg.B;;main;Innermost;0.024999998509884;0.025000000372529;0.04282296448946;2.00;1.00;5.33;2.00;1;0.00;21.88;2.00;1.00;2.00;0.38;1.00
Loop 159;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Innermost;0.024999998509884;0.025000000372529;0.04282296448946;1.00;1.00;4.00;NA;1;0.00;25.00;1.00;1.00;1.00;0.25;NA
Loop 5;cg.B;;main;Innermost;0.024999998509884;0.025000000372529;0.04282296448946;2.00;1.00;5.33;2.00;1;0.00;20.83;2.00;1.00;2.00;0.38;1.00
Loop 115;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.034258373081684;1.00;1.00;1.00;2.00;1;100.00;100.00;3.00;3.00;3.00;3.00;1.50
Loop 109;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.034258373081684;1.00;1.00;8.00;1.75;2;0.00;12.50;1.75;1.75;1.75;0.22;1.00
Loop 95;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.034258373081684;1.00;1.00;7.27;2.25;1;0.00;18.75;2.25;2.25;2.25;0.31;1.00
Loop 58;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.034258373081684;2.88;1.00;5.94;23.00;1;0.00;17.44;23.00;8.00;23.00;3.88;1.00
Loop 54;cg.B;;main;Innermost;0.019999999552965;0.019999999552965;0.034258373081684;2.38;1.00;5.63;19.00;1;0.00;18.21;19.00;8.00;19.00;3.38;1.00
Loop 31;cg.B;;main;InBetween;0.019999999552965;0.019999999552965;0.034258373081684;1.72;2.34;6.69;3.06;10;11.76;24.26;13.75;8.00;5.86;2.06;4.50
Loop 176;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>);Innermost;0.019999999552965;0.019999999552965;0.034258373081684;1.00;1.00;4.00;1.00;1;0.00;25.00;0.50;0.50;0.50;0.13;0.50
Loop 116;cg.B;;main;Innermost;0.015000000596046;0.014999999664724;0.025693777948618;2.23;1.02;4.46;3.70;1;10.86;21.36;87.00;39.00;85.50;19.50;23.50
Loop 72;cg.B;;main;Innermost;0.015000000596046;0.014999999664724;0.025693777948618;1.00;1.00;7.27;2.25;1;0.00;18.75;2.25;2.25;2.25;0.31;1.00
Loop 29;cg.B;;main;Innermost;0.015000000596046;0.014999999664724;0.025693777948618;1.00;1.37;2.10;1.00;1;26.32;39.47;16.00;16.00;11.64;7.64;16.00
Loop 199;cg.B;;rcm_ordering_from_adjacency(int, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&);Innermost;0.015000000596046;0.014999999664724;0.025693777948618;1.00;1.00;8.77;2.31;3;0.00;17.50;3.08;3.08;3.08;0.35;1.33
Loop 165;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}>);Innermost;0.015000000596046;0.014999999664724;0.025693777948618;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 164;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}>);Outermost;0.015000000596046;0.014999999664724;0.025693777948618;2.60;1.00;6.56;3.61;24;0.00;18.36;16.25;6.25;16.25;2.48;4.50
Loop 142;cg.B;;void std::__adjust_heap<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, int, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, long, int, __gnu_cxx::__ops::_Iter_less_iter) [clone .isra.0];Single;0.015000000596046;0.014999999664724;0.025693777948618;1.00;1.00;8.00;1.13;2;0.00;12.50;3.38;3.38;3.38;0.42;3.00
Loop 111;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.017129186540842;1.00;1.00;8.00;1.50;1;0.00;12.50;1.50;1.50;1.50;0.19;1.00
Loop 102;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.017129186540842;1.00;1.00;4.00;NA;1;0.00;25.00;1.00;1.00;1.00;0.25;NA
Loop 61;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.017129186540842;1.00;1.00;1.36;19.00;1;100.00;78.57;19.00;19.00;19.00;14.00;1.00
Loop 56;cg.B;;main;Innermost;0.0099999997764826;0.0099999997764826;0.017129186540842;1.00;1.00;8.00;2.00;1;0.00;12.50;2.00;2.00;2.00;0.25;1.00
Loop 163;cg.B;;void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<csr_sort_rows_by_col(int, int const*, int*, double*)::{lambda(auto:1 const&, auto:2 const&)#1}>);Innermost;0.0099999997764826;0.0099999997764826;0.017129186540842;1.00;1.00;4.00;1.00;1;0.00;25.00;1.00;1.00;1.00;0.25;1.00
Loop 148;cg.B;;void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}> >(__gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__normal_iterator<std::pair<int, double>*, std::vector<std::pair<int, double>, std::allocator<std::pair<int, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<csr_apply_symmetric_permutation(int, int const*, int const*, double const*, std::vector<int, std::allocator<int> > const&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<double, std::allocator<double> >&)::{lambda(auto:1&, auto:2&)#1}>) [clone .isra.0];InBetween;0.0099999997764826;0.0099999997764826;0.017129186540842;2.92;1.00;6.04;2.92;2;0.00;22.00;4.38;1.50;4.38;0.72;1.50
