key;label;is_mpi;is_omp;
platy-MS-7C02_26354;26354;false;false;
platy-MS-7C02_26354_26354;26354;false;false;
platy-MS-7C02_26354_26367;26367;false;false;
platy-MS-7C02_26354_26368;26368;false;false;
platy-MS-7C02_26354_26369;26369;false;false;
platy-MS-7C02_26354_26370;26370;false;false;
platy-MS-7C02_26354_26371;26371;false;false;
