key;label;is_mpi;is_omp;
platy-MS-7C02_56763;56763;false;false;
platy-MS-7C02_56763_56763;56763;false;false;
platy-MS-7C02_56763_56776;56776;false;false;
platy-MS-7C02_56763_56777;56777;false;false;
