ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 43;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Innermost;53.490001678467;53.490001678467;88.802192687988;1.00;1.25;3.24;1.25;1;66.67;41.67;5.00;5.00;4.00;1.54;4.00
Loop 38;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Innermost;2.0799999237061;2.0799999237061;3.4531419277191;1.00;1.25;3.33;1.25;1;60.00;40.00;5.00;5.00;4.00;1.50;4.00
Loop 34;cg.B;;main;Innermost;1.6149998903275;1.6150000095367;2.6811654567719;1.44;1.00;6.12;1.63;2;0.00;15.00;1.63;1.13;1.63;0.27;1.00
Loop 42;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);InBetween;1.2599999904633;1.2599999904633;2.0918071269989;1.93;2.20;6.27;3.22;8;19.23;25.96;14.50;7.50;6.59;2.31;4.50
Loop 33;cg.B;;main;Innermost;0.86999994516373;0.87000000476837;1.4443429708481;1.00;1.00;7.33;1.25;1;0.00;15.63;2.50;2.50;2.50;0.34;2.00
Loop 31;cg.B;;main;InBetween;0.24000000953674;0.24000000953674;0.39843943715096;2.53;1.87;10.86;2.71;18;0.00;16.15;9.50;3.75;5.07;0.87;3.50
Loop 40;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Innermost;0.22499999403954;0.22499999403954;0.37353697419167;1.00;1.44;2.00;1.00;1;100.00;50.00;4.00;4.00;2.79;2.00;4.00
Loop 41;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Innermost;0.13499999046326;0.13499999046326;0.22412218153477;1.00;1.60;2.00;1.00;1;100.00;50.00;4.00;4.00;2.50;2.00;4.00
Loop 37;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Outermost;0.064999997615814;0.064999997615814;0.10791068524122;1.93;2.14;6.27;3.22;8;18.52;25.46;14.50;7.50;6.78;2.31;4.50
Loop 29;cg.B;;main;Innermost;0.055000003427267;0.055000003427267;0.091309040784836;1.00;1.00;8.00;2.00;1;0.00;12.50;2.00;2.00;2.00;0.25;1.00
Loop 39;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Innermost;0.044999998062849;0.045000001788139;0.074707396328449;1.00;1.47;2.00;1.50;1;100.00;50.00;1.50;1.50;1.02;0.75;1.00
Loop 22;cg.B;;main;Innermost;0.015000000596046;0.015000000596046;0.024902464821935;1.86;1.02;4.52;3.87;1;10.05;21.65;91.00;49.00;89.50;20.13;23.50
Loop 20;cg.B;;main;Innermost;0.015000000596046;0.015000000596046;0.024902464821935;1.00;1.00;2.00;3.00;1;100.00;50.00;3.00;3.00;3.00;1.50;1.00
Loop 44;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Single;0.015000000596046;0.015000000596046;0.024902464821935;1.00;1.00;2.00;2.00;1;100.00;50.00;2.00;2.00;2.00;1.00;1.00
Loop 16;cg.B;;main;Innermost;0.0099999997764826;0.010000000707805;0.016601644456387;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 45;cg.B;;conj_grad(int const*, int const*, double const*, double*, double const*, double*, double*, double*, double*);Single;0.0099999997764826;0.010000000707805;0.016601644456387;1.00;1.71;2.00;1.00;1;100.00;50.00;4.00;4.00;2.33;2.00;4.00
