group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLLL;VMOVSD,VMOVSD,VMOVSD,VMOVSD,;0,0,0,0,;0x5b33,0x5b41,0x5b53,0x5b69,;Indirect;0;Success;32;8;24;8;0;4;
3;LLL;MOVSXD,MOVSXD,MOVSXD,;-12,-8,-4,;0x5b3d,0x5b4b,0x5b5d,;Success;16;Success;12;12;0;12;0;3;
1;L;MOVSXD,;0,;0x5b28,;Success;16;Success;4;4;0;4;0;1;
4;LLLL;VMULSD,VMULSD,VMULSD,VMULSD,;-32,-24,-16,-8,;0x5b38,0x5b46,0x5b58,0x5b6e,;Success;32;Success;32;32;0;32;32;4;
