block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
390;cg.B;;90.330551147461;53.014999389648;;;;;;;;;;;;;;;;
420;cg.B;;3.5525643825531;2.0849997997284;;;;;;;;;;;;;;;;
151;cg.B;;1.047878742218;0.61500000953674;;;;;;;;;;;;;;;;
152;cg.B;;0.9030499458313;0.53000003099442;;;;;;;;;;;;;;;;
141;cg.B;;0.8434145450592;0.49500000476837;;;;;;;;;;;;;;;;
153;cg.B;;0.70710510015488;0.41499996185303;;;;;;;;;;;;;;;;
402;cg.B;;0.37485089898109;0.21999999880791;;;;;;;;;;;;;;;;
147;cg.B;;0.36633157730103;0.21499998867512;;;;;;;;;;;;;;;;
387;cg.B;;0.35781222581863;0.20999999344349;;;;;;;;;;;;;;;;
396;cg.B;;0.25558015704155;0.1499999910593;;;;;;;;;;;;;;;;
143;cg.B;;0.20446413755417;0.12000000476837;;;;;;;;;;;;;;;;
146;cg.B;;0.13630941510201;0.079999998211861;;;;;;;;;;;;;;;;
502;cg.B;;0.11927074193954;0.070000000298023;;;;;;;;;;;;;;;;
145;cg.B;;0.11927074193954;0.070000000298023;;;;;;;;;;;;;;;;
409;cg.B;;0.11075140535831;0.064999997615814;;;;;;;;;;;;;;;;
124;cg.B;;0.093712724745274;0.054999999701977;;;;;;;;;;;;;;;;
148;cg.B;;0.068154707551003;0.03999999910593;;;;;;;;;;;;;;;;
136;cg.B;;0.059635370969772;0.035000000149012;;;;;;;;;;;;;;;;
154;cg.B;;0.051116034388542;0.030000001192093;;;;;;;;;;;;;;;;
149;cg.B;;0.051116034388542;0.030000001192093;;;;;;;;;;;;;;;;
135;cg.B;;0.034077353775501;0.019999999552965;;;;;;;;;;;;;;;;
388;cg.B;;0.034077353775501;0.019999999552965;;;;;;;;;;;;;;;;
177;cg.B;;0.034077353775501;0.019999999552965;;;;;;;;;;;;;;;;
103;cg.B;;0.017038676887751;0.0099999997764826;;;;;;;;;;;;;;;;
144;cg.B;;0.017038676887751;0.0099999997764826;;;;;;;;;;;;;;;;
193;cg.B;;0.017038676887751;0.0099999997764826;;;;;;;;;;;;;;;;
31;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
33;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
46;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
231;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
100;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
417;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
130;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
418;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
155;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
274;cg.B;;0.0085193384438753;0.0049999998882413;;;;;;;;;;;;;;;;
