key;label;is_mpi;is_omp;
platy-MS-7C02_6099;6099;false;false;
platy-MS-7C02_6099_6099;0;false;true;
platy-MS-7C02_6099_6112;1;false;true;
platy-MS-7C02_6099_6113;2;false;true;
