group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
2;SS;VMOVUPD,VMOVUPD,;0,16,;0x1e59,0x1e6d,;Success;0;Success;32;32;0;32;0;2;
1;S;MOV,;0,;0x18ca,;Indirect;0;Success;4;4;0;4;0;1;
21;SSSSSSSSSSSSSSSSSSSSS;MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,VMOVDQU,MOV,MOV,MOV,MOV,VMOVDQU,;0,4,8,12,16,20,24,28,32,36,40,44,48,52,56,0,60,48,52,56,32,;0x1922,0x1938,0x194c,0x195e,0x1970,0x1982,0x1994,0x19a6,0x19c0,0x19d2,0x19f1,0x1a08,0x1a1f,0x1a3d,0x1a51,0x1de8,0x1a6b,0x1e7b,0x1e93,0x1ea5,0x1e12,;Success;64;Success;140;64;76;64;64;1;
23;SSSSSSSSSSSSSSSSSSSSSSS;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVUPD,VMOVUPD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVUPD,VMOVUPD,;0,8,16,24,32,40,48,56,64,72,80,88,96,104,112,0,32,120,96,104,112,64,96,;0x192b,0x193e,0x1950,0x1962,0x1974,0x1986,0x1998,0x19b2,0x19cc,0x19e6,0x19fd,0x1a14,0x1a32,0x1a46,0x1a55,0x1ded,0x1df2,0x1a6f,0x1e7f,0x1e9a,0x1ea9,0x1e18,0x1e1e,;Success;128;Success;280;128;152;128;128;1;
158;SLLLSSLLSSLLSSLLSSLLSSLLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLSSLLLSSSLSLLSLLSLLSLSLSLSLSSLSSLSSLSSLSSLLLSSSSSSSSSSSLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLLSL;VMOVSD,VMULSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,VMOVSD,CMP,VMOVSD,MOV,MOV,MOV,VMOVSD,VMOVSD,VMOVSD,MOV,VMOVSD,VMOVSD,MOV,VMOVSD,VMOVSD,MOV,VMOVSD,VMOVSD,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,VMOVSD,VMOVSD,MOV,MOV,MOV,MOV,VMOVSD,MOV,MOV,MOV,MOV,MOV,MOV,MOV,VMOVSD,MOV,MOV,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVSD,MOV,VMOVSD,MOV,VMOVSD,MOV,VMOVSD,MOV,VMOVSD,MOV,VMOVSD,MOV,CMP,VMOVSD,VMOVSD,VMOVAPD,VMOVAPD,VPADDD,MOV,VMOVSD,MOV,VMOVAPD,MOV,VPADDD,MOV,VMOVAPD,VMOVSD,MOV,MOV,VMOVSD,MOV,VMOVSD,VPADDD,VMOVAPD,VMOVAPD,INC,CMP,;-360,-368,-376,-360,-272,-208,-272,-360,-268,-200,-268,-360,-264,-192,-264,-360,-260,-184,-260,-360,-256,-176,-256,-252,-360,-248,-160,-248,-360,-244,-152,-244,-360,-240,-144,-240,-360,-236,-136,-236,-360,-232,-128,-232,-360,-228,-120,-228,-360,-224,-112,-224,-360,-220,-104,-220,-360,-272,-216,-484,-96,-440,-208,-268,-440,-200,-264,-440,-192,-260,-440,-184,-256,-176,-252,-168,-248,-160,-244,-432,-152,-240,-460,-144,-236,-464,-136,-232,-468,-128,-228,-472,-120,-224,-220,-216,-476,-360,-112,-104,-212,-428,-480,-88,-96,-428,-480,-424,-416,-428,-384,-408,-208,-484,-432,-200,-192,-184,-176,-168,-160,-152,-460,-144,-464,-136,-468,-128,-472,-120,-476,-112,-360,-480,-104,-96,-208,-176,-272,-428,-88,-212,-144,-408,-240,-384,-128,-112,-224,-220,-104,-216,-96,-240,-144,-112,-416,-376,;0x1543,0x1558,0x1566,0x1f09,0x1f17,0x1f1e,0x1577,0x1f2c,0x1f34,0x1f40,0x1589,0x1f6e,0x1f76,0x1f82,0x159b,0x1f4d,0x1f55,0x1f61,0x15ad,0x22c8,0x22d0,0x22dc,0x15c3,0x15d9,0x232b,0x2333,0x233f,0x15ef,0x230a,0x2312,0x231e,0x1605,0x22e9,0x22f1,0x22fd,0x161b,0x234c,0x2354,0x2360,0x1631,0x23c7,0x23cf,0x23db,0x1647,0x23a9,0x23b1,0x23bd,0x165d,0x238b,0x2393,0x239f,0x1673,0x236d,0x2375,0x2381,0x1689,0x1695,0x169d,0x16a6,0x16ae,0x16b4,0x16be,0x16cb,0x16d3,0x16df,0x16ec,0x16f4,0x1700,0x170d,0x1715,0x1721,0x172e,0x1736,0x174e,0x1755,0x176c,0x1773,0x178a,0x1791,0x1797,0x17ae,0x17b5,0x17bb,0x17d2,0x17d9,0x17df,0x17f6,0x17fd,0x1803,0x181a,0x181e,0x1824,0x183b,0x183f,0x1845,0x184b,0x1852,0x1858,0x1ef8,0x1eb7,0x1898,0x18a4,0x18ae,0x18b8,0x1ec1,0x1ecb,0x1ed5,0x18bc,0x18c3,0x18cd,0x18d3,0x18ee,0x1902,0x190a,0x1925,0x1930,0x1944,0x1956,0x1968,0x197a,0x198c,0x199e,0x19aa,0x19b8,0x19c4,0x19d6,0x19de,0x19ec,0x19f5,0x1a03,0x1a0c,0x1a1a,0x1a23,0x1a2b,0x1a38,0x1a4c,0x1dc3,0x1dcb,0x1dd7,0x1ddf,0x1a5d,0x1a62,0x1e2c,0x1e34,0x1e3f,0x1e4c,0x1e5d,0x1e62,0x1e67,0x1e75,0x1e85,0x1e8d,0x1ea0,0x1dfd,0x1e05,0x1e0d,0x1a75,0x1a84,;Success;0;Success;1140;288;852;404;0;1;
14;LLLLLLLLLLLLLL;VMOVSD,VMOVSD,MOV,MOV,MOV,MOV,MOV,MOV,MOV,MOV,VMOVSD,VMOVSD,VMOVSD,MOV,;27424,27397,20863,20833,20803,20767,20731,20695,20659,20626,18896,20569,20552,20528,;0x1530,0x154b,0x1742,0x1760,0x177e,0x17a2,0x17c6,0x17ea,0x180e,0x182f,0x1ef0,0x1867,0x1878,0x1891,;RIP based value;0;Success;112;112;0;8536;0;1;
1;S;VMOVDQU,;32,;0x1e53,;Success;0;Success;16;16;0;16;0;1;
