key;label;is_mpi;is_omp;
platy-MS-7C02_17974;17974;false;false;
platy-MS-7C02_17974_17974;17974;false;false;
platy-MS-7C02_17974_17987;17987;false;false;
platy-MS-7C02_17974_17988;17988;false;false;
platy-MS-7C02_17974_17989;17989;false;false;
platy-MS-7C02_17974_17990;17990;false;false;
platy-MS-7C02_17974_17991;17991;false;false;
