node;pid;tid;core_id;sample_count;
nico-ThinkPad-T490;148160;148160;3;187;
nico-ThinkPad-T490;148160;148160;4;4723;
nico-ThinkPad-T490;148160;148160;7;274;
nico-ThinkPad-T490;148160;148160;8;6492;
