Metric;Node;Process;Thread;#max_time_on_cpu_s;IO;Time (s);#start_time_us;Exe;System;Others;#start_time_s;TBB;Pthread;#max_context_switch_time_s;#stop_time_us;#total;#stop_time_s;#event_count;OMP;#elapsed_time;MPI;String;Memory;Math;
cycles;_ALL;_ALL;_ALL;0;0;41.080001831055;542259;180519994496;0;0;3037;0;0;0;987589;202064998400;3082;40412.99968;21539999168;45.445331573486;0;0;5000000;0;
cycles;platy-MS-7C02;_ALL;_ALL;0;0;41.080001831055;542259;180519994496;0;0;3037;0;0;0;987589;202064998400;3082;40412.99968;21539999168;45.445331573486;0;0;5000000;0;
cycles;platy-MS-7C02;15211;_ALL;0;0;41.080001831055;542259;180519994496;0;0;3037;0;0;0;987589;202064998400;3082;40412.99968;21539999168;45.445331573486;0;0;5000000;0;
cycles;platy-MS-7C02;15211;15225;36.17748260498;0;32.049999237061;569407;28694998656;0;0;3037;0;0;1.2625732421875;987589;32049999872;3082;6409.9999744;3354999808;45.418182373047;0;0;0;0;
cycles;platy-MS-7C02;15211;15226;36.18478012085;0;32.655002593994;569440;28595000960;0;0;3037;0;0;3.1456699371338;987592;32655001600;3082;6531.00032;4054999680;45.418151855469;0;0;5000000;0;
cycles;platy-MS-7C02;15211;15227;36.184139251709;0;32.159999847412;569477;28464996800;0;0;3037;0;0;2.2390356063843;987596;32159997952;3082;6431.9995904;3695000128;45.418117523193;0;0;0;0;
cycles;platy-MS-7C02;15211;15228;36.180381774902;0;32.319999694824;569506;28674999936;0;0;3037;0;0;4.0379767417908;987592;32320000000;3082;6464;3644999936;45.418087005615;0;0;0;0;
cycles;platy-MS-7C02;15211;15211;45.411041259766;0;41.080001831055;542259;37589999808;0;0;3037;0;0;8.3361043930054;987589;41080000512;3082;8216.0001024;3489999872;45.445331573486;0;0;0;0;
cycles;platy-MS-7C02;15211;15224;36.178409576416;0;31.799999237061;569363;28499998336;0;0;3037;0;0;3.2643568515778;987589;31799998464;3082;6359.9996928;3299999744;45.418228149414;0;0;0;0;
