node;pid;tid;core_id;sample_count;
platy-MS-7C02;14335;14348;2;6869;
platy-MS-7C02;14335;14335;1;6814;
platy-MS-7C02;14335;14352;6;6610;
platy-MS-7C02;14335;14351;5;6884;
platy-MS-7C02;14335;14349;3;6870;
platy-MS-7C02;14335;14350;4;6873;
