group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
8;LLLLLLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,;16,24,20,28,56,48,60,52,;0x5e21,0x5e26,0x5e2b,0x5e30,0x5e54,0x5e59,0x5e7f,0x5e94,;Success;64;Success;32;32;0;48;0;1;
4;LLLL;VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,;32,0,96,64,;0x5e78,0x5e9f,0x5ef0,0x5f08,;Success;128;Success;128;128;0;128;128;2;
4;LLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,;8,0,4,12,;0x5ec3,0x5ec7,0x5ed6,0x5eda,;Success;64;Success;16;16;0;16;0;1;
4;LLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,;8,0,4,12,;0x5e41,0x5e45,0x5e64,0x5e68,;Success;64;Success;16;16;0;16;0;1;
4;SSSS;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,;288,256,288,256,;0x5ea5,0x5eae,0x5f13,0x5f1c,;Success;0;Success;128;64;64;64;0;2;
16;LLLLLLLLLLLLLLLL;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,VMOVHPD,VMOVHPD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0x5e35,0x5e3b,0x5e48,0x5e4e,0x5e5e,0x5e6c,0x5e84,0x5e89,0x5eb7,0x5ebd,0x5eca,0x5ed0,0x5ede,0x5ee4,0x5ef7,0x5efc,;Indirect;0;Success;128;8;120;8;0;2;
