group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
1;S;VMOVDQU,;-16,;0x5153,;Not found;0;Success;16;16;0;16;0;1;
12;LSSSSSSLLLLL;VADDSD,VMOVQ,VMOVSD,MOV,MOV,MOV,VMOVSD,VMOVDQA,VMOVSD,MOV,MOV,MOVZX,;-88,-80,-72,-113,-104,-112,-96,-80,-96,-104,-112,-113,;0x512e,0x5137,0x513c,0x5180,0x5184,0x518f,0x5193,0x5147,0x51a4,0x51a9,0x51ad,0x51b1,;Success;0;Success;90;49;41;49;0;1;
2;LL;MOV,MOV,;0,0,;0x5158,0x51a0,;Success;0;Success;8;4;4;4;0;2;
1;L;MOV,;0,;0x5110,;Iteration not constant;0;Success;4;4;0;4;0;1;
3;LLS;MOV,CMP,MOV,;8,16,8,;0x5133,0x5141,0x515c,;Success;0;Success;24;16;8;16;0;1;
1;L;VMULSD,;0,;0x5118,;Iteration not constant;0;Success;8;8;0;8;0;1;
