group_size;pattern;opcodes;offsets;addresses;stride_status;stride;memory_status;accessed_memory;accessed_memory_nooverlap;accessed_memory_overlap;span;head;unroll_factor;
4;LLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,;8,0,4,12,;0x64d2,0x64d6,0x64e5,0x64e9,;Success;64;Success;16;16;0;16;0;1;
4;LLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,;8,0,4,12,;0x644f,0x6453,0x6472,0x6476,;Success;64;Success;16;16;0;16;0;1;
16;LLLLLLLLLLLLLLLL;VMOVSD,VMOVSD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,VMOVHPD,VMOVHPD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,VMOVSD,VMOVSD,VMOVHPD,VMOVHPD,;0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,;0x6443,0x6449,0x6456,0x645c,0x646c,0x647a,0x6492,0x6498,0x64c6,0x64cc,0x64d9,0x64df,0x64ed,0x64f3,0x6506,0x650c,;Indirect;0;Success;128;8;120;8;0;2;
5;SSSSL;VMOVAPD,VMOVAPD,VMOVAPD,VMOVAPD,CMP,;352,320,352,320,224,;0x64b4,0x64bd,0x6523,0x652c,0x6535,;Success;0;Success;136;72;64;160;0;1;
8;LLLLLLLL;MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,MOVSXD,;16,24,20,28,56,48,60,52,;0x642f,0x6434,0x6439,0x643e,0x6462,0x6467,0x648d,0x64a3,;Success;64;Success;32;32;0;48;0;1;
4;LLLL;VFMADD231PD,VFMADD231PD,VFMADD231PD,VFMADD231PD,;32,0,96,64,;0x6486,0x64ae,0x64ff,0x6518,;Success;128;Success;128;128;0;128;128;2;
