node;pid;tid;core_id;sample_count;
platy-MS-7C02;17846;17846;1;6786;
platy-MS-7C02;17846;17860;3;6852;
platy-MS-7C02;17846;17863;6;6590;
platy-MS-7C02;17846;17862;5;6878;
platy-MS-7C02;17846;17859;2;6869;
platy-MS-7C02;17846;17861;4;6832;
