key;label;is_mpi;is_omp;
platy-MS-7C02_22029;22029;false;false;
platy-MS-7C02_22029_22029;22029;false;false;
platy-MS-7C02_22029_22042;22042;false;false;
platy-MS-7C02_22029_22043;22043;false;false;
platy-MS-7C02_22029_22044;22044;false;false;
platy-MS-7C02_22029_22045;22045;false;false;
platy-MS-7C02_22029_22046;22046;false;false;
